id,title,abstract,keywords,
9815,将基础数学物理知识融入“工程热力学”教学中的探索, 工程热力学 作为能源动力类专业的核心基础课程，对于后续专业课程的学习和研究能源的高效转换利用具有重要的学习意义和实际应用价值。提出注重数学、物理知识在 工程热力学 教学中的引导作用，构筑基础数理知识与 工程热力学 课程有机结合的教学方法，强化学生对热力学中抽象概念、过程的理解和领会，加深对热力学基本规律的认知和把握，以提高和改善 工程热力学 课程的教学效果。,数学物理;工程热力学;教学,
9816,数论教学体会浅谈,初等数论在基础数学中是一个非常重要的学科，随着现代数学的发展，其重要性已日趋体现。本文结合在教学中的体会，浅析了数论课程讲授的方法及内容的取舍。,数论;教学体会,
9821,创造性思维能力培养与数学教学模式改革,本文围绕基础数学教学模式的改革，论述了注重数学开放题和应用题的教学，将有利于促进培养学生创造性思堆能力的教学模式的形成。,创造性思雄;数学教学;教学模式,
9822,浅谈如何提高中职教育基础数学课程的教学质量,中等职业学校以数学为代表的基础课教学，在职业学校开设的课程范围内，无论是和专业课内容相比较，还是从课堂有效性方面讲，均处于尴尬境地。围绕当前中职基础数学教育中存在的问题进行了总结分析，并结合教学实践提出了建议。,中职;基础;数学;教学,
9828,核心运算隔离分段式处理的数学函数可靠性优化,针对基础数学函数在高性能计算中可靠性较差的问题，本文提出了一种核心运算隔离分段式处理的数学函数可靠性优化方法。首先采用寄存器运算对浮点异常情况进行编码优化，然后在浮点函数运算过程中，以集中运算的方式对核心运算进行隔离，并对运算异常阶段进行分段式处理，最后结合基础数学函数算法特点，以低误差的幂运算和求和运算为主体实现一种适用于基础数学函数的低误差计算方法。仿真实验结果表明，本文提出的方法对于以计算密集型存在的众多高性能计算，能够降低其计算误差。,数学函数;可靠性优化;核心运算隔离;分段式处理量法;函数误差优化,
9833,今日应用数学与高师应用数学教育的特殊意义,本文综述了当代数学尤其是应用数学发展的现状与新特征，指出了高师院校发展应用数学教育的特殊意义。,应用数学;应用数学教育;应用数学能力;基础数学;数学技术,
9837,韩国面向21世纪基础数学教育课程述评,本文评介韩国面向２１世纪基础数学教育课程，并据此提出当前我国数学教育课程改革若干值得借鉴的建设性意见。,韩国;21世纪;数学课程,
9838,关于极值问题的几个思考,极值问题存在于基础数学的很多分支学科中，也是基础数学的一个重点。对于高中生来说，极值问题并不陌生，但是，想要掌握更深层的知识，处理更加复杂的极值问题，还需要掌握一定的解题技巧。,极值;思考;定义;解题技巧,
9840,高炉专家系统中的基础数学模型,介绍了唐山国丰钢铁有限公司1#高炉专家系统中基础数学模型的特点，主要包括配料模型、理论燃烧温度计算模型、炉热指数计算模型及高炉操作线模型，同时分析了这些模型在高炉生产中的应用状况。结果表明，基础数学模型在高炉专家系统中具有重要的作用，可以有效帮助操作人员了解高炉状况并提供实时指导，从而实现高炉稳定顺行。,高炉;专家系统;基础数学模型;理论燃烧温度;炉热指数,
9844,浅论高职学生数学能力结构及培养,高等职业教育的特点决定了学生必须理解和掌握基础数学和应用数学的知识，未来职业发展所必需的基础数学和应用数学的知识也是不可少的。通过对高职学生的教学能力结构进行分析，就如何培养学生数学能力提出了自己的看法。,高职教育;学生;数学能力;培养,
9849,小议学生数学阅读能力的培养,阅读是人类汲取知识的主要手段和认识世界的重要途径。数学阅读不同于一般阅读，它必须在符号语言、图式语言、自然语言间频繁转换，需要有较强的逻辑思维能力。要想使数学素质教育目标得到落实，使学生能独立自主地学习，就必须重视数学阅读的教学。,数学阅读;符号语言;基础数学;自主学习;逻辑关系,
9864,基础数学库中的MCET寄存器分配方法,针对基础数学库中的寄存器分配特点，利用最常用情况执行时间MCET(Most-Case Execution Time)模型对经典的线性扫描寄存器分配算法进行了扩展。该算法能够很大程度上减少数学库中的最常用路径上的变量溢出过程，将变量溢出过程分配到非常用路径上，从而减少全局的寄存器溢出开销，提高数学库的性能。对基础数学库中函数的应用此分配算法之后，最常用路径执行时间、平均路径执行时间都得到了不同程度的提高。,数学库;寄存器分配;线性扫描;最常用情况执行时间,
9865,浅析基础数学文化教育的历程,数学这门学科的发展并不是一蹴而就的，数学经历了漫长的发展历程，这个过程中对数学这门学科内容的充实与完善都是一种文化现象，蕴藏着丰富的文化底蕴。随着我国科技文化事业的发展，我国的教育从应试教育转变为素质教育，人们也更加看重文化教育的内容。本文就基础数学文化教育的历程进行了研究，首先阐述了数学文化的内涵;其次阐述了我国数学文化教育的三个发展阶段，最后阐述了将数学文化贯穿在教学中的策略。如今数学文化教育已被编入新教材中，贯穿于教学中。数学文化教育将发展开，起到很大影响。,数学文化教育;数学史;素质教育,
9870,对高师数学教育专业课程设置的思考,随着基础数学教育改革的进一步深化，我院高师数学教育专业现有的课程设置已不适应基础数学教育改革和发展的需要。分析发现现有课程设置中存在的诸如学科专业课与教育专业课程的比例不够协调、普通教育课程和学科专业课程中课程门类多内容需要整合、必修课与选修课比例失调、高师数学课程与基础数学教育改革脱节等问题，通过与其它国家或学校的课程设置的比较，结合我国基础数学教育改革的情况，提出一些意见和建议。,高师数学教育;课程设置;改革,
